date,customerID,total_calls,dropped_calls,data_volume_MB,throughput_Mbps
2025-04-01,2364-UFROM,8.0,0.0,684.3,32.54
2025-04-01,6656-JWRQX,9.0,0.0,1189.99,44.48
2025-04-01,6473-ULUHT,12.0,1.0,763.63,40.08
2025-04-01,1240-KNSEZ,11.0,0.0,409.97,47.75
2025-04-01,0836-SEYLU,5.0,1.0,774.89,15.11
2025-04-01,4433-JCGCG,5.0,1.0,585.41,27.92
2025-04-01,3716-BDVDB,7.0,0.0,171.11,15.79
2025-04-01,7688-AWMDX,15.0,1.0,1118.67,9.51
2025-04-01,2842-BCQGE,9.0,1.0,219.9,29.17
2025-04-01,7244-QWYHG,6.0,0.0,845.65,13.75
2025-04-01,5899-MQZZL,15.0,0.0,1208.5,32.73
2025-04-01,6849-OYAMU,15.0,0.0,1153.97,25.55
2025-04-01,5312-UXESG,11.0,1.0,308.5,16.66
2025-04-01,9488-HGMJH,8.0,0.0,822.7,47.46
2025-04-01,6038-GCYEC,8.0,1.0,1063.5,11.18
2025-04-01,2150-WLKUW,10.0,0.0,613.59,30.91
2025-04-01,7159-FVYPK,20.0,0.0,983.97,34.5
2025-04-01,7032-LMBHI,19.0,1.0,244.98,39.27
2025-04-01,1150-WFARN,7.0,0.0,1248.23,35.28
2025-04-01,6088-BXMRG,8.0,0.0,1000.91,10.24
2025-04-01,3144-AUDBS,7.0,0.0,1169.59,25.64
2025-04-01,4821-SJHJV,5.0,0.0,165.55,48.09
2025-04-01,7346-MEDWM,9.0,1.0,201.83,49.14
2025-04-01,1137-DGOWI,17.0,0.0,1440.25,26.72
2025-04-01,5616-PRTNT,9.0,0.0,1096.36,32.01
2025-04-01,3812-LRZIR,7.0,0.0,685.7,10.17
2025-04-01,4818-QIUFN,13.0,1.0,1008.77,41.18
2025-04-01,9483-GCPWE,15.0,1.0,1042.91,33.68
2025-04-01,4227-OJHAL,19.0,0.0,130.16,45.12
2025-04-01,9220-CXRSC,19.0,0.0,490.37,16.54
2025-04-01,4993-JCRGJ,14.0,0.0,1312.11,42.09
2025-04-01,9537-JALFH,17.0,0.0,827.48,33.84
2025-04-01,6698-OXETB,10.0,0.0,234.92,28.78
2025-04-01,2103-ZRXFN,18.0,1.0,343.83,30.72
2025-04-01,3724-BSCVH,11.0,0.0,712.72,14.98
2025-04-01,4877-TSOFF,20.0,1.0,1217.06,24.96
2025-04-01,9209-NWPGU,5.0,0.0,449.42,48.01
2025-04-01,6961-VCPMC,9.0,0.0,429.59,25.05
2025-04-01,7306-YDSOI,9.0,1.0,1446.57,25.39
2025-04-01,5288-AHOUP,16.0,0.0,381.43,27.54
2025-04-01,6688-UZPWD,5.0,0.0,898.79,31.03
2025-04-01,0655-YDGFJ,17.0,0.0,638.25,33.99
2025-04-01,8468-EHYJA,8.0,1.0,1369.91,16.39
2025-04-01,6823-SIDFQ,13.0,0.0,270.23,30.7
2025-04-01,1097-FSPVW,17.0,0.0,1069.02,10.0
2025-04-01,2839-RFSQE,16.0,0.0,891.88,14.67
2025-04-01,8328-SKJNO,7.0,1.0,203.34,5.68
2025-04-01,7010-ZMVBF,11.0,0.0,178.34,37.21
2025-04-01,5201-CBWYG,9.0,1.0,547.14,32.37
2025-04-01,0968-GSIKN,9.0,0.0,325.54,43.95
2025-04-01,1965-DDBWU,9.0,0.0,1084.1,5.98
2025-04-01,9057-SIHCH,17.0,0.0,975.82,47.89
2025-04-01,6352-GIGGQ,20.0,0.0,503.97,21.6
2025-04-01,3635-QQRQD,13.0,1.0,430.95,28.2
2025-04-01,6771-XWBDM,13.0,0.0,1449.49,27.02
2025-04-01,2897-DOVND,8.0,0.0,299.0,12.73
2025-04-01,3082-YVEKW,8.0,0.0,521.54,42.66
2025-04-01,0191-EQUUH,16.0,1.0,760.35,42.85
2025-04-01,7134-HBPBS,16.0,1.0,162.91,44.4
2025-04-01,3489-HHPFY,18.0,0.0,528.63,10.98
2025-04-01,2926-JEJJC,18.0,0.0,190.19,26.83
2025-04-01,8601-QACRS,8.0,1.0,358.23,46.7
2025-04-01,4950-BDEUX,13.0,0.0,958.15,43.42
2025-04-01,5789-LDFXO,10.0,0.0,109.74,34.3
2025-04-01,0508-OOLTO,16.0,1.0,1260.38,47.64
2025-04-01,2984-TBYKU,8.0,0.0,130.68,36.23
2025-04-01,9822-WMWVG,17.0,0.0,325.92,47.14
2025-04-01,2391-SOORI,19.0,0.0,413.16,46.18
2025-04-01,9040-KZVWO,6.0,0.0,612.26,26.28
2025-04-01,2645-QTLMB,17.0,1.0,1412.46,48.89
2025-04-01,4806-HIPDW,7.0,0.0,1474.73,45.01
2025-04-01,1548-ARAGG,16.0,0.0,588.08,18.06
2025-04-01,6339-RZCBJ,10.0,0.0,1424.45,14.25
2025-04-01,4424-TKOPW,13.0,0.0,162.86,36.14
2025-04-01,4415-WNGVR,12.0,0.0,1345.61,42.12
2025-04-01,2522-AHJXR,14.0,0.0,112.53,45.37
2025-04-01,0412-UCCNP,17.0,1.0,1458.94,30.51
2025-04-01,1816-FLZDK,18.0,0.0,1384.26,25.52
2025-04-01,7096-UCLNH,16.0,0.0,1168.12,23.72
2025-04-01,8443-ZRDBZ,18.0,1.0,1175.72,44.85
2025-04-01,9136-ALYBR,20.0,1.0,253.89,36.62
2025-04-01,4615-PIVVU,12.0,1.0,600.76,11.12
2025-04-01,8885-QSQBX,10.0,0.0,836.18,39.52
2025-04-01,7479-NITWS,9.0,1.0,499.19,21.35
2025-04-01,8617-ENBDS,15.0,1.0,265.84,49.83
2025-04-01,9385-NXKDA,18.0,1.0,1362.24,23.62
2025-04-01,0430-IHCDJ,6.0,0.0,1005.23,39.49
2025-04-01,2959-MJHIC,8.0,0.0,925.91,41.07
2025-04-01,6674-KVJHG,20.0,0.0,334.59,20.78
2025-04-01,1814-DKOLC,15.0,0.0,164.49,36.61
2025-04-01,4201-JMNGR,20.0,0.0,1092.9,11.22
2025-04-01,9351-HXDMR,8.0,0.0,1274.76,46.04
2025-04-01,3537-HPKQT,13.0,0.0,539.04,22.93
2025-04-01,2129-ALKBS,17.0,1.0,484.87,33.51
2025-04-01,5821-MMEIL,17.0,0.0,891.57,38.7
2025-04-01,5960-WPXQM,15.0,1.0,821.43,35.51
2025-04-01,0684-AOSIH,15.0,0.0,759.38,24.67
2025-04-01,8260-NGFNY,13.0,0.0,922.32,30.07
2025-04-01,1309-XGFSN,7.0,1.0,641.65,40.78
2025-04-01,1866-RZZQS,6.0,1.0,593.45,27.44
2025-04-01,6968-URWQU,9.0,0.0,300.37,47.94
2025-04-01,4742-TXUEX,14.0,0.0,273.3,26.35
2025-04-01,9631-XEYKE,19.0,0.0,1269.4,34.82
2025-04-01,8631-NBHFZ,17.0,0.0,148.7,33.31
2025-04-01,1335-MXCSE,9.0,1.0,234.14,27.39
2025-04-01,8873-TMKGR,6.0,0.0,185.48,20.39
2025-04-01,8800-JOOCF,10.0,0.0,593.11,21.99
2025-04-01,1469-LBJQJ,17.0,0.0,1095.97,19.91
2025-04-01,4958-XCBDQ,9.0,1.0,1169.46,30.14
2025-04-01,8337-UPOAQ,10.0,0.0,1324.75,38.36
2025-04-01,0064-YIJGF,11.0,0.0,906.45,34.12
2025-04-01,2386-OWURY,8.0,0.0,1211.17,27.13
2025-04-01,1725-IQNIY,8.0,0.0,1436.6,14.3
2025-04-01,0310-VQXAM,9.0,1.0,1086.9,17.82
2025-04-01,6598-RFFVI,13.0,0.0,831.59,28.36
2025-04-01,3453-RTHJQ,18.0,0.0,591.92,31.74
2025-04-01,6712-OAWRH,13.0,0.0,1476.33,36.99
2025-04-01,6278-FEPBZ,12.0,0.0,1244.61,9.74
2025-04-01,4280-DLSHD,5.0,0.0,672.81,12.37
2025-04-01,1508-DFXCU,8.0,1.0,1288.95,21.04
2025-04-01,8614-VGMMV,18.0,0.0,399.45,11.57
2025-04-01,7868-BGSZA,6.0,0.0,1194.74,26.33
2025-04-01,2800-QQUSO,14.0,0.0,1378.12,47.91
2025-04-01,2930-UOTMB,11.0,1.0,262.96,24.84
2025-04-01,7973-DZRKH,20.0,0.0,228.41,42.83
2025-04-01,5914-DVBWJ,16.0,0.0,640.79,35.01
2025-04-01,7698-YFGEZ,12.0,0.0,1271.57,13.01
2025-04-01,2533-QVMSK,10.0,0.0,1252.89,11.02
2025-04-01,9773-PEQBZ,17.0,1.0,1252.92,8.96
2025-04-01,8644-XLFBW,14.0,0.0,467.16,46.54
2025-04-01,0650-BWOZN,16.0,0.0,385.64,11.95
2025-04-01,8625-AZYZY,20.0,0.0,1172.99,19.03
2025-04-01,7785-RDVIG,20.0,0.0,123.9,36.04
2025-04-01,9602-WCXPI,7.0,1.0,704.57,17.63
2025-04-01,2903-YYTBW,15.0,1.0,1302.42,35.39
2025-04-01,3620-MWJNE,10.0,0.0,949.78,15.68
2025-04-01,8573-JGCZW,10.0,0.0,599.0,21.82
2025-04-01,6837-HAEVO,8.0,1.0,1495.91,14.49
2025-04-01,6701-YVNQG,12.0,0.0,1067.87,10.86
2025-04-01,9306-CPCBC,13.0,0.0,447.48,29.54
2025-04-01,4304-XUMGI,17.0,0.0,685.07,42.58
2025-04-01,9504-YAZWB,20.0,0.0,781.07,22.56
2025-04-01,8819-ZBYNA,13.0,0.0,962.26,6.5
2025-04-01,6174-NRBTZ,6.0,0.0,337.51,47.45
2025-04-01,9481-IEBZY,10.0,1.0,448.59,11.0
2025-04-01,1833-VGRUM,6.0,0.0,1341.61,9.99
2025-04-01,6137-NICCO,5.0,0.0,322.27,41.56
2025-04-01,9065-ZCPQX,11.0,0.0,720.08,27.78
2025-04-01,6402-EJMWF,12.0,0.0,1315.58,18.54
2025-04-01,3620-EHIMZ,6.0,0.0,155.3,20.01
2025-04-01,3213-VVOLG,20.0,1.0,742.61,13.69
2025-04-01,6870-ECSHE,18.0,0.0,1013.25,48.64
2025-04-01,8747-UDCOI,19.0,1.0,1096.21,5.07
2025-04-01,8374-XGEJJ,20.0,0.0,268.33,13.03
2025-04-01,2656-TABEH,18.0,0.0,276.32,41.11
2025-04-01,6946-LMSQS,20.0,1.0,427.45,41.07
2025-04-01,4626-OZDTJ,7.0,0.0,1140.44,10.6
2025-04-01,9169-BSVIN,13.0,0.0,482.94,39.91
2025-04-01,2325-ZUSFD,6.0,1.0,1168.21,17.73
2025-04-01,8194-PEEBY,12.0,1.0,1465.95,14.61
2025-04-01,6872-HXFNF,17.0,1.0,782.23,9.52
2025-04-01,3932-CMDTD,11.0,0.0,124.76,17.33
2025-04-01,7714-YXSMB,17.0,1.0,1474.58,6.13
2025-04-01,8387-UGUSU,8.0,0.0,555.47,35.64
2025-04-01,1080-BWSYE,7.0,0.0,562.71,8.74
2025-04-01,4039-HEUNW,16.0,0.0,1371.28,6.0
2025-04-01,1194-HVAIF,19.0,1.0,868.34,39.83
2025-04-01,0812-WUPTB,15.0,0.0,631.03,35.19
2025-04-01,3594-UVONA,17.0,0.0,439.58,40.6
2025-04-01,0004-TLHLJ,8.0,1.0,134.87,46.08
2025-04-01,1767-TGTKO,7.0,0.0,1013.36,12.91
2025-04-01,8439-LTUGF,16.0,0.0,452.11,12.46
2025-04-01,8805-JNRAZ,17.0,0.0,1441.0,43.45
2025-04-01,5089-IFSDP,8.0,0.0,460.34,32.49
2025-04-01,6418-HNFED,12.0,0.0,564.24,19.28
2025-04-01,0206-OYVOC,8.0,0.0,893.69,43.95
2025-04-01,7291-CDTMJ,14.0,0.0,1485.57,21.19
2025-04-01,7128-GGCNO,11.0,1.0,575.65,8.33
2025-04-01,0237-YFUTL,17.0,1.0,1327.3,8.61
2025-04-01,7691-KGKGP,12.0,0.0,307.43,26.72
2025-04-01,6710-HSJRD,19.0,0.0,818.92,48.39
2025-04-01,3675-EQOZA,17.0,1.0,134.84,29.04
2025-04-01,0840-DCNZE,12.0,1.0,699.11,9.93
2025-04-01,1732-FEKLD,14.0,0.0,715.35,47.15
2025-04-01,9862-KJTYK,16.0,0.0,213.28,33.83
2025-04-01,0479-HMSWA,14.0,0.0,278.54,35.07
2025-04-01,5854-KSRBJ,16.0,1.0,142.14,47.62
2025-04-01,0365-BZUWY,8.0,0.0,906.52,6.51
2025-04-01,4817-VYYWS,15.0,1.0,569.17,28.18
2025-04-01,5701-SVCWR,9.0,0.0,439.41,22.83
2025-04-01,3129-AAQOU,15.0,0.0,962.53,36.4
2025-04-01,4922-CVPDX,17.0,0.0,1204.44,44.16
2025-04-01,1396-QWFBJ,11.0,0.0,505.81,18.31
2025-04-01,1357-BIJKI,15.0,1.0,1388.13,29.46
2025-04-01,1099-BTKWT,5.0,0.0,436.93,26.13
2025-04-01,5299-SJCZT,7.0,1.0,1456.4,11.1
2025-04-01,2018-PZKMU,6.0,0.0,1490.35,23.51
2025-04-01,7340-KEFQE,5.0,1.0,1231.33,47.85
2025-04-01,4570-QHXHL,9.0,1.0,360.45,16.15
2025-04-01,2403-BCASL,11.0,0.0,912.26,38.8
2025-04-01,7392-YYPYJ,14.0,1.0,279.57,42.82
2025-04-01,2898-LSJGD,12.0,0.0,1366.32,14.64
2025-04-01,2223-GDSHL,6.0,1.0,940.52,43.14
2025-04-01,7359-PTSXY,7.0,0.0,1068.76,27.38
2025-04-01,9470-RTWDV,15.0,1.0,969.0,17.81
2025-04-01,2176-OSJUV,12.0,0.0,477.45,17.99
2025-04-01,9348-YVOMK,14.0,0.0,381.03,13.18
2025-04-01,8104-OSKWT,7.0,0.0,864.41,5.4
2025-04-01,4521-YEEHE,19.0,0.0,174.87,30.03
2025-04-01,4090-KPJIP,10.0,0.0,852.52,37.59
2025-04-01,3786-WOVKF,6.0,0.0,1424.91,22.18
2025-04-01,4503-BDXBD,11.0,0.0,1037.73,30.3
2025-04-01,6086-ESGRL,11.0,0.0,190.18,32.26
2025-04-01,2592-HODOV,13.0,1.0,517.31,21.39
2025-04-01,3886-CERTZ,12.0,0.0,580.45,10.07
2025-04-01,7995-ZHHNZ,7.0,1.0,362.46,14.88
2025-04-01,3824-RHKVR,5.0,1.0,625.46,41.57
2025-04-01,5816-SCGFC,17.0,0.0,998.07,11.75
2025-04-01,5989-AXPUC,5.0,1.0,150.51,34.82
2025-04-01,4979-HPRFL,10.0,0.0,1256.69,22.74
2025-04-01,8590-OHDIW,6.0,0.0,816.75,44.87
2025-04-01,8015-IHCGW,19.0,0.0,241.89,10.06
2025-04-01,2332-TODQS,12.0,1.0,752.63,17.35
2025-04-01,9278-VZKCD,14.0,0.0,342.86,33.24
2025-04-01,8008-OTEZX,18.0,0.0,1299.64,15.4
2025-04-01,2773-OVBPK,14.0,0.0,1253.89,31.79
2025-04-01,5999-LCXAO,17.0,0.0,807.84,34.23
2025-04-01,5206-XZZQI,15.0,0.0,1321.77,44.56
2025-04-01,4803-LBYPN,14.0,0.0,1371.09,15.22
2025-04-01,5759-RCVCB,19.0,0.0,1239.85,49.05
2025-04-01,6372-RFVNS,5.0,0.0,1475.79,44.88
2025-04-01,2139-FQHLM,5.0,0.0,1436.66,7.93
2025-04-01,8261-GWDBQ,19.0,0.0,1492.85,24.31
2025-04-01,1093-YSWCA,13.0,0.0,1420.57,31.15
2025-04-01,8938-UMKPI,13.0,0.0,231.97,24.54
2025-04-01,0991-BRRFB,14.0,0.0,1168.93,41.32
2025-04-01,3882-IYOIJ,7.0,0.0,868.56,19.99
2025-04-01,8749-TZYEC,14.0,0.0,1192.54,23.24
2025-04-01,1755-FZQEC,14.0,0.0,538.52,7.53
2025-04-01,3115-JPJDD,13.0,0.0,591.3,38.57
2025-04-01,5600-KTXFM,15.0,0.0,705.49,22.96
2025-04-01,3871-IKPYH,15.0,0.0,505.66,17.97
2025-04-01,6319-IEJWJ,6.0,0.0,565.6,49.75
2025-04-01,9025-AOMKI,7.0,0.0,135.52,23.77
2025-04-01,6339-TBELP,13.0,1.0,139.68,36.06
2025-04-01,7964-YESJC,13.0,1.0,478.68,36.58
2025-04-01,6173-GOLSU,6.0,0.0,749.88,48.53
2025-04-01,5275-SQEIZ,14.0,0.0,243.88,33.73
2025-04-01,7716-YTYHG,9.0,0.0,743.79,15.32
2025-04-01,9938-ZREHM,10.0,0.0,496.54,8.22
2025-04-01,7950-XWOVN,16.0,1.0,1438.05,13.76
2025-04-01,4390-KYULV,5.0,0.0,784.5,16.42
2025-04-01,4647-MUZON,20.0,0.0,1364.91,13.49
2025-04-01,9702-AIUJO,9.0,1.0,1300.35,46.46
2025-04-01,8849-PRIQJ,15.0,1.0,287.36,31.62
2025-04-01,8851-RAGOV,18.0,0.0,1359.81,33.83
2025-04-01,1304-NECVQ,17.0,0.0,282.61,45.13
2025-04-01,5396-IZEPB,18.0,1.0,1484.96,17.27
2025-04-01,1729-VLAZJ,13.0,0.0,100.74,12.29
2025-04-01,8285-ABVLB,19.0,1.0,939.24,41.82
2025-04-01,0701-TJSEF,15.0,0.0,1227.03,10.93
2025-04-01,5712-VBOXD,10.0,0.0,1264.05,17.18
2025-04-01,6629-LADHQ,17.0,0.0,363.44,19.96
2025-04-01,8945-GRKHX,11.0,1.0,857.83,21.38
2025-04-01,1559-DTODC,5.0,0.0,794.81,15.48
2025-04-01,4797-MIWUM,10.0,0.0,1392.99,41.24
2025-04-01,6959-UWKHF,20.0,0.0,1456.32,23.52
2025-04-01,8720-RQSBJ,5.0,0.0,335.23,7.67
2025-04-01,4537-CIBHB,12.0,0.0,992.19,47.73
2025-04-01,3815-SLMEF,20.0,0.0,595.4,20.22
2025-04-01,5154-VEKBL,5.0,1.0,436.22,48.87
2025-04-01,4324-AHJKS,9.0,1.0,959.71,40.19
2025-04-01,4355-CVPVS,20.0,0.0,1020.75,42.34
2025-04-01,4495-LHSSK,14.0,1.0,692.98,8.09
2025-04-01,5655-JSMZM,12.0,0.0,1298.16,29.74
2025-04-01,5915-ANOEI,12.0,1.0,280.47,46.83
2025-04-01,9861-PDSZP,12.0,0.0,1339.56,7.55
2025-04-01,4505-EXZHB,16.0,1.0,364.65,46.39
2025-04-01,7225-CBZPL,19.0,0.0,122.75,46.31
2025-04-01,6704-UTUKK,15.0,0.0,815.81,31.74
2025-04-01,4587-VVTOX,7.0,0.0,344.13,45.46
2025-04-01,2019-HDCZY,6.0,0.0,309.99,48.6
2025-04-01,4652-NNHNY,6.0,1.0,1081.58,26.73
2025-04-01,8788-DOXSU,8.0,0.0,1454.52,12.01
2025-04-01,7404-JLKQG,17.0,0.0,274.06,45.45
2025-04-01,7421-ZLUPA,17.0,1.0,1440.02,29.14
2025-04-01,8972-HJWNV,15.0,0.0,335.96,23.91
2025-04-01,3274-NSDWE,9.0,1.0,1064.98,35.13
2025-04-01,2632-IVXVF,8.0,0.0,1220.52,5.19
2025-04-01,3692-JHONH,11.0,0.0,480.14,22.92
2025-04-01,8915-NNTRC,12.0,0.0,668.34,47.68
2025-04-01,5914-GXMDA,6.0,0.0,594.96,11.86
2025-04-01,7463-IFMQU,17.0,0.0,1401.48,17.52
2025-04-01,2920-RNCEZ,11.0,0.0,229.3,38.01
2025-04-01,2541-YGPKE,17.0,1.0,845.39,13.73
2025-04-01,8515-OCTJS,6.0,0.0,809.48,48.43
2025-04-01,5382-TEMLV,16.0,0.0,606.12,21.3
2025-04-01,3441-CGZJH,18.0,0.0,233.74,24.9
2025-04-01,9592-ERDKV,11.0,1.0,346.22,11.31
2025-04-01,2860-RANUS,13.0,0.0,1192.59,28.36
2025-04-01,5261-QSHQM,11.0,0.0,1385.67,17.56
2025-04-01,4778-IZARL,13.0,0.0,791.27,8.11
2025-04-01,0432-CAJZV,6.0,0.0,524.47,10.21
2025-04-01,7008-LZVOZ,17.0,0.0,1113.91,18.2
2025-04-01,8868-WOZGU,14.0,0.0,259.91,29.19
2025-04-01,1200-TUZHR,17.0,0.0,1111.02,32.5
2025-04-01,9365-CSLBQ,18.0,0.0,392.9,25.03
2025-04-01,1334-FJSVR,13.0,0.0,258.42,20.39
2025-04-01,5884-FBCTL,15.0,0.0,332.44,31.47
2025-04-01,7130-CTCUS,15.0,0.0,732.06,37.3
2025-04-01,6242-FEGFD,11.0,1.0,1086.66,21.04
2025-04-01,7625-XCQRH,8.0,0.0,844.1,18.54
2025-04-01,6194-HBGQN,9.0,0.0,1315.04,33.48
2025-04-01,7634-WSWDB,6.0,0.0,1350.34,5.33
2025-04-01,6986-IXNDM,5.0,1.0,1022.9,8.55
2025-04-01,1731-TVIUK,19.0,0.0,662.21,46.32
2025-04-01,2987-BJXIK,20.0,0.0,972.74,8.3
2025-04-01,9769-TSBZE,14.0,1.0,1413.31,49.59
2025-04-01,0406-BPDVR,6.0,0.0,1403.58,44.69
2025-04-01,0618-XWMSS,10.0,0.0,723.83,34.22
2025-04-01,1395-WSWXR,20.0,1.0,1107.9,37.85
2025-04-01,6023-GSSXW,5.0,0.0,801.97,42.46
2025-04-01,6752-APNJL,20.0,0.0,1195.57,17.46
2025-04-01,5276-KQWHG,10.0,1.0,1359.34,17.68
2025-04-01,0420-HLGXF,5.0,0.0,331.86,17.7
2025-04-01,7446-KQISO,18.0,0.0,391.71,48.41
2025-04-01,9823-EALYC,5.0,0.0,728.24,42.12
2025-04-01,0582-AVCLN,6.0,0.0,105.13,44.86
2025-04-01,5803-NQJZO,17.0,1.0,961.46,46.43
2025-04-01,2565-JSLRY,16.0,0.0,572.65,39.53
2025-04-01,2607-DHDAK,13.0,0.0,144.95,7.52
2025-04-01,1073-XXCZD,5.0,0.0,640.1,31.95
2025-04-01,0743-HRVFF,15.0,0.0,1336.29,22.52
2025-04-01,4006-HKYHO,11.0,1.0,1173.9,34.96
2025-04-01,3727-JEZTU,16.0,0.0,176.27,34.78
2025-04-01,8143-ETQTI,17.0,0.0,566.82,16.03
2025-04-01,6689-KXGBO,16.0,0.0,1409.33,22.28
2025-04-01,9667-TKTVZ,13.0,0.0,831.57,42.21
2025-04-01,3657-COGMW,5.0,0.0,486.43,6.03
2025-04-01,8570-KLJYJ,11.0,0.0,486.53,31.3
2025-04-01,7754-IXRMC,10.0,1.0,1043.57,7.79
2025-04-01,9473-CBZOP,16.0,1.0,731.46,48.45
2025-04-01,2969-WGHQO,12.0,0.0,1363.52,23.47
2025-04-01,6615-NGGZJ,6.0,0.0,1017.13,34.32
2025-04-01,4334-HOWRP,7.0,0.0,1480.98,7.5
2025-04-01,4255-DDUOU,18.0,0.0,303.73,48.74
2025-04-01,5863-OOKCL,5.0,1.0,946.52,39.73
2025-04-01,1686-STUHN,14.0,0.0,869.33,8.59
2025-04-01,1329-VHWNP,10.0,1.0,1216.99,35.3
2025-04-01,2984-MIIZL,12.0,1.0,578.83,44.32
2025-04-01,0266-GMEAO,20.0,0.0,825.1,44.64
2025-04-01,5590-YRFJT,16.0,1.0,1110.36,14.39
2025-04-01,5574-NXZIU,9.0,0.0,1289.01,21.92
2025-04-01,0019-GFNTW,17.0,1.0,830.35,21.95
2025-04-01,4256-ZWTZI,14.0,1.0,1442.2,40.48
2025-04-01,8309-PPCED,9.0,1.0,242.41,45.28
2025-04-01,4098-NAUKP,18.0,0.0,161.12,49.75
2025-04-01,5196-WPYOW,13.0,0.0,1342.11,9.31
2025-04-01,4608-LCIMN,5.0,1.0,1332.57,12.75
2025-04-01,1485-YDHMM,18.0,0.0,1487.75,16.43
2025-04-01,4054-CUMIA,5.0,0.0,1433.2,17.89
2025-04-01,0603-TPMIB,18.0,0.0,1275.22,19.11
2025-04-01,2525-GVKQU,8.0,0.0,1407.38,32.23
2025-04-01,8161-QYMTT,14.0,1.0,1304.3,14.31
2025-04-01,9581-GVBXT,12.0,0.0,1378.52,24.83
2025-04-01,5862-BRIXZ,6.0,0.0,303.39,10.94
2025-04-01,5404-GGUKR,8.0,0.0,1478.48,41.35
2025-04-01,3308-JSGML,8.0,1.0,539.12,22.61
2025-04-01,2126-GSEGL,14.0,0.0,1412.62,16.93
2025-04-01,3677-TNKIO,5.0,0.0,370.24,39.61
2025-04-01,0440-QEXBZ,11.0,0.0,1243.1,32.05
2025-04-01,2434-EEVDB,11.0,0.0,735.51,48.82
2025-04-01,6762-QVYJO,13.0,0.0,705.7,38.41
2025-04-01,6199-IWKGC,5.0,0.0,683.69,13.51
2025-04-01,2675-DHUTR,17.0,0.0,1032.44,26.16
2025-04-01,8152-VETUR,13.0,1.0,437.75,25.84
2025-04-01,9667-EQRXU,17.0,1.0,226.27,47.92
2025-04-01,7446-YPODE,16.0,0.0,1454.4,47.05
2025-04-01,9522-BNTHX,6.0,0.0,683.85,43.17
2025-04-01,4676-WLUHT,7.0,0.0,163.17,49.04
2025-04-01,3329-WDIOK,15.0,0.0,898.4,36.96
2025-04-01,7980-MHFLQ,12.0,0.0,1349.03,25.79
2025-04-01,2873-ZLIWT,9.0,1.0,460.73,47.5
2025-04-01,3415-TAILE,10.0,0.0,1203.56,11.53
2025-04-01,0757-WCUUZ,12.0,0.0,1267.93,40.7
2025-04-01,1629-DQQVB,6.0,0.0,1065.55,45.64
2025-04-01,1915-IOFGU,17.0,0.0,592.18,34.81
2025-04-01,3045-XETSH,11.0,0.0,340.82,10.72
2025-04-01,0374-AACSZ,6.0,0.0,264.85,17.7
2025-04-01,7239-HZZCX,10.0,0.0,1383.13,9.58
2025-04-01,4872-VXRIL,8.0,0.0,187.71,24.45
2025-04-01,9140-CZQZZ,19.0,0.0,225.96,16.5
2025-04-01,3423-HHXAO,18.0,0.0,579.76,35.42
2025-04-01,9938-TKDGL,10.0,0.0,195.8,36.88
2025-04-01,0531-ZZJWQ,9.0,0.0,1272.95,20.7
2025-04-01,6537-QLGEX,12.0,1.0,1045.73,31.36
2025-04-01,2688-BHGOG,8.0,0.0,265.46,29.47
2025-04-01,7683-CBDKJ,7.0,0.0,122.37,41.17
2025-04-01,0946-CLJTI,8.0,0.0,1213.27,43.46
2025-04-01,3160-TYXLT,17.0,0.0,1307.34,35.74
2025-04-01,1325-USMEC,8.0,0.0,653.43,23.46
2025-04-01,0916-QOFDP,16.0,1.0,307.33,30.81
2025-04-01,0628-CNQRM,18.0,1.0,803.09,32.03
2025-04-01,5606-AMZBO,11.0,0.0,1075.28,29.64
2025-04-01,6199-IPCAO,11.0,0.0,1485.99,20.5
2025-04-01,7665-TOALD,6.0,1.0,941.22,7.6
2025-04-01,0112-QWPNC,5.0,0.0,120.75,41.16
2025-04-01,0324-BRPCJ,11.0,1.0,277.23,11.25
2025-04-01,2777-PHDEI,20.0,0.0,442.69,18.2
2025-04-01,5640-CAXOA,5.0,0.0,536.47,40.28
2025-04-01,2235-EZAIK,15.0,0.0,1274.05,30.04
2025-04-01,3847-BAERP,5.0,0.0,162.42,29.36
2025-04-01,1196-AMORA,20.0,0.0,161.93,43.55
2025-04-01,4282-YMKNA,20.0,0.0,605.77,17.26
2025-04-01,1453-RZFON,9.0,0.0,975.73,46.42
2025-04-01,8263-OKETD,5.0,1.0,1118.45,9.36
2025-04-01,0670-KDOMA,6.0,0.0,142.07,17.55
2025-04-01,2476-YGEFM,16.0,0.0,185.88,31.32
2025-04-01,8687-BAFGU,14.0,0.0,1465.36,6.42
2025-04-01,0641-EVBOJ,8.0,0.0,807.17,40.38
2025-04-01,0829-XXPLX,14.0,0.0,873.63,13.68
2025-04-01,9974-JFBHQ,20.0,1.0,101.32,31.17
2025-04-01,5356-RHIPP,9.0,0.0,1095.63,15.72
2025-04-01,6624-JDRDS,11.0,0.0,1394.12,32.34
2025-04-01,0608-JDVEC,15.0,1.0,1248.28,6.79
2025-04-01,9780-FKVVF,11.0,1.0,694.66,16.97
2025-04-01,1919-RTPQD,13.0,0.0,450.37,7.32
2025-04-01,5214-NLTIT,9.0,0.0,697.28,5.96
2025-04-01,3345-PBBFH,14.0,1.0,943.33,30.01
2025-04-01,5055-BRMNE,8.0,1.0,1462.1,49.9
